1	data mining	32	render	2013-02-27 13:29:13
1	data mining	55	render	2013-02-27 13:29:13
1	data mining	92	render	2013-02-27 13:29:13
1	data mining	280	render	2013-02-27 13:29:13
1	data mining	323	render	2013-02-27 13:29:13
1	data mining	331	render	2013-02-27 13:29:13
2	google	1	render	2013-02-27 13:29:15
2	google	4	render	2013-02-27 13:29:15
2	google	5	render	2013-02-27 13:29:15
2	google	7	render	2013-02-27 13:29:15
2	google	8	render	2013-02-27 13:29:15
2	google	9	render	2013-02-27 13:29:15
2	google	12	render	2013-02-27 13:29:15
2	google	15	render	2013-02-27 13:29:15
2	google	16	render	2013-02-27 13:29:15
2	google	18	render	2013-02-27 13:29:15
3	salsa	433	render	2013-02-27 13:29:16
3	salsa	0	render	2013-02-27 13:29:16
3	salsa	1	render	2013-02-27 13:29:16
3	salsa	2	render	2013-02-27 13:29:16
3	salsa	3	render	2013-02-27 13:29:16
3	salsa	4	render	2013-02-27 13:29:16
3	salsa	5	render	2013-02-27 13:29:16
3	salsa	6	render	2013-02-27 13:29:16
3	salsa	7	render	2013-02-27 13:29:16
3	salsa	8	render	2013-02-27 13:29:16
4	web search	492	render	2013-02-27 13:29:18
4	web search	493	render	2013-02-27 13:29:18
4	web search	33	render	2013-02-27 13:29:18
4	web search	34	render	2013-02-27 13:29:18
4	web search	48	render	2013-02-27 13:29:18
4	web search	90	render	2013-02-27 13:29:18
4	web search	135	render	2013-02-27 13:29:18
4	web search	161	render	2013-02-27 13:29:18
4	web search	206	render	2013-02-27 13:29:18
4	web search	211	render	2013-02-27 13:29:18
5	bing	52	render	2013-02-27 13:29:20
5	bing	344	render	2013-02-27 13:29:20
5	bing	354	render	2013-02-27 13:29:20
5	bing	98	render	2013-02-27 13:29:20
5	bing	277	render	2013-02-27 13:29:20
5	bing	381	render	2013-02-27 13:29:20
5	bing	343	render	2013-02-27 13:29:20
5	bing	656	render	2013-02-27 13:29:20
5	bing	245	render	2013-02-27 13:29:20
5	bing	637	render	2013-02-27 13:29:20
6	data mining	138	render	2013-02-27 13:29:22
6	data mining	314	render	2013-02-27 13:29:22
6	data mining	424	render	2013-02-27 13:29:22
6	data mining	196	render	2013-02-27 13:29:22
6	data mining	152	render	2013-02-27 13:29:22
6	data mining	476	render	2013-02-27 13:29:22
6	data mining	501	render	2013-02-27 13:29:22
6	data mining	139	render	2013-02-27 13:29:22
6	data mining	128	render	2013-02-27 13:29:22
6	data mining	70	render	2013-02-27 13:29:22
7	google	249	render	2013-02-27 13:29:24
7	google	247	render	2013-02-27 13:29:24
7	google	250	render	2013-02-27 13:29:24
7	google	420	render	2013-02-27 13:29:24
7	google	248	render	2013-02-27 13:29:24
7	google	98	render	2013-02-27 13:29:24
7	google	326	render	2013-02-27 13:29:24
7	google	519	render	2013-02-27 13:29:24
7	google	619	render	2013-02-27 13:29:24
7	google	433	render	2013-02-27 13:29:24
8	salsa	433	render	2013-02-27 13:29:25
8	salsa	0	render	2013-02-27 13:29:25
8	salsa	1	render	2013-02-27 13:29:25
8	salsa	2	render	2013-02-27 13:29:25
8	salsa	3	render	2013-02-27 13:29:25
8	salsa	4	render	2013-02-27 13:29:25
8	salsa	5	render	2013-02-27 13:29:25
8	salsa	6	render	2013-02-27 13:29:25
8	salsa	7	render	2013-02-27 13:29:25
8	salsa	8	render	2013-02-27 13:29:25
9	web search	415	render	2013-02-27 13:29:27
9	web search	630	render	2013-02-27 13:29:27
9	web search	618	render	2013-02-27 13:29:27
9	web search	388	render	2013-02-27 13:29:27
9	web search	516	render	2013-02-27 13:29:27
9	web search	547	render	2013-02-27 13:29:27
9	web search	515	render	2013-02-27 13:29:27
9	web search	371	render	2013-02-27 13:29:27
9	web search	612	render	2013-02-27 13:29:27
9	web search	533	render	2013-02-27 13:29:27
10	bing	52	render	2013-02-27 13:29:28
10	bing	344	render	2013-02-27 13:29:28
10	bing	354	render	2013-02-27 13:29:28
10	bing	637	render	2013-02-27 13:29:28
10	bing	326	render	2013-02-27 13:29:28
10	bing	519	render	2013-02-27 13:29:28
10	bing	343	render	2013-02-27 13:29:28
10	bing	98	render	2013-02-27 13:29:28
10	bing	373	render	2013-02-27 13:29:28
10	bing	447	render	2013-02-27 13:29:28
11	data mining	152	render	2013-02-27 13:29:29
11	data mining	424	render	2013-02-27 13:29:29
11	data mining	37	render	2013-02-27 13:29:29
11	data mining	38	render	2013-02-27 13:29:29
11	data mining	39	render	2013-02-27 13:29:29
11	data mining	40	render	2013-02-27 13:29:29
11	data mining	196	render	2013-02-27 13:29:29
11	data mining	487	render	2013-02-27 13:29:29
11	data mining	153	render	2013-02-27 13:29:29
11	data mining	128	render	2013-02-27 13:29:29
12	google	247	render	2013-02-27 13:29:30
12	google	250	render	2013-02-27 13:29:30
12	google	249	render	2013-02-27 13:29:30
12	google	248	render	2013-02-27 13:29:30
12	google	433	render	2013-02-27 13:29:30
12	google	326	render	2013-02-27 13:29:30
12	google	519	render	2013-02-27 13:29:30
12	google	52	render	2013-02-27 13:29:30
12	google	344	render	2013-02-27 13:29:30
12	google	354	render	2013-02-27 13:29:30
13	salsa	433	render	2013-02-27 13:29:32
13	salsa	0	render	2013-02-27 13:29:32
13	salsa	1	render	2013-02-27 13:29:32
13	salsa	2	render	2013-02-27 13:29:32
13	salsa	3	render	2013-02-27 13:29:32
13	salsa	4	render	2013-02-27 13:29:32
13	salsa	5	render	2013-02-27 13:29:32
13	salsa	6	render	2013-02-27 13:29:32
13	salsa	7	render	2013-02-27 13:29:32
13	salsa	8	render	2013-02-27 13:29:32
14	web search	573	render	2013-02-27 13:29:33
14	web search	637	render	2013-02-27 13:29:33
14	web search	250	render	2013-02-27 13:29:33
14	web search	638	render	2013-02-27 13:29:33
14	web search	92	render	2013-02-27 13:29:33
14	web search	644	render	2013-02-27 13:29:33
14	web search	201	render	2013-02-27 13:29:33
14	web search	634	render	2013-02-27 13:29:33
14	web search	52	render	2013-02-27 13:29:33
14	web search	344	render	2013-02-27 13:29:33
15	bing	357	render	2013-02-27 13:29:34
15	bing	219	render	2013-02-27 13:29:34
15	bing	247	render	2013-02-27 13:29:34
15	bing	648	render	2013-02-27 13:29:34
15	bing	257	render	2013-02-27 13:29:34
15	bing	373	render	2013-02-27 13:29:34
15	bing	535	render	2013-02-27 13:29:34
15	bing	506	render	2013-02-27 13:29:34
15	bing	224	render	2013-02-27 13:29:34
15	bing	135	render	2013-02-27 13:29:34
16	data mining	357	render	2013-02-27 13:29:34
16	data mining	219	render	2013-02-27 13:29:34
16	data mining	247	render	2013-02-27 13:29:34
16	data mining	648	render	2013-02-27 13:29:34
16	data mining	257	render	2013-02-27 13:29:34
16	data mining	373	render	2013-02-27 13:29:34
16	data mining	535	render	2013-02-27 13:29:34
16	data mining	506	render	2013-02-27 13:29:34
16	data mining	224	render	2013-02-27 13:29:34
16	data mining	135	render	2013-02-27 13:29:34
17	google	357	render	2013-02-27 13:29:35
17	google	219	render	2013-02-27 13:29:35
17	google	247	render	2013-02-27 13:29:35
17	google	648	render	2013-02-27 13:29:35
17	google	257	render	2013-02-27 13:29:35
17	google	373	render	2013-02-27 13:29:35
17	google	535	render	2013-02-27 13:29:35
17	google	506	render	2013-02-27 13:29:35
17	google	224	render	2013-02-27 13:29:35
17	google	135	render	2013-02-27 13:29:35
18	salsa	357	render	2013-02-27 13:29:35
18	salsa	219	render	2013-02-27 13:29:36
18	salsa	247	render	2013-02-27 13:29:36
18	salsa	648	render	2013-02-27 13:29:36
18	salsa	257	render	2013-02-27 13:29:36
18	salsa	373	render	2013-02-27 13:29:36
18	salsa	535	render	2013-02-27 13:29:36
18	salsa	506	render	2013-02-27 13:29:36
18	salsa	224	render	2013-02-27 13:29:36
18	salsa	135	render	2013-02-27 13:29:36
19	web search	357	render	2013-02-27 13:29:36
19	web search	219	render	2013-02-27 13:29:36
19	web search	247	render	2013-02-27 13:29:36
19	web search	648	render	2013-02-27 13:29:36
19	web search	257	render	2013-02-27 13:29:36
19	web search	373	render	2013-02-27 13:29:36
19	web search	535	render	2013-02-27 13:29:36
19	web search	506	render	2013-02-27 13:29:36
19	web search	224	render	2013-02-27 13:29:36
19	web search	135	render	2013-02-27 13:29:36
20	bing	52	render	2013-02-27 13:29:37
20	bing	344	render	2013-02-27 13:29:37
20	bing	354	render	2013-02-27 13:29:37
20	bing	373	render	2013-02-27 13:29:37
20	bing	98	render	2013-02-27 13:29:37
20	bing	637	render	2013-02-27 13:29:37
20	bing	343	render	2013-02-27 13:29:37
20	bing	247	render	2013-02-27 13:29:37
20	bing	492	render	2013-02-27 13:29:37
20	bing	381	render	2013-02-27 13:29:37
21	data mining	152	render	2013-02-27 13:29:39
21	data mining	424	render	2013-02-27 13:29:39
21	data mining	138	render	2013-02-27 13:29:39
21	data mining	314	render	2013-02-27 13:29:39
21	data mining	476	render	2013-02-27 13:29:39
21	data mining	196	render	2013-02-27 13:29:39
21	data mining	128	render	2013-02-27 13:29:39
21	data mining	501	render	2013-02-27 13:29:39
21	data mining	70	render	2013-02-27 13:29:39
21	data mining	487	render	2013-02-27 13:29:39
22	google	247	render	2013-02-27 13:29:41
22	google	249	render	2013-02-27 13:29:41
22	google	250	render	2013-02-27 13:29:41
22	google	433	render	2013-02-27 13:29:41
22	google	248	render	2013-02-27 13:29:41
22	google	52	render	2013-02-27 13:29:41
22	google	219	render	2013-02-27 13:29:41
22	google	519	render	2013-02-27 13:29:41
22	google	326	render	2013-02-27 13:29:41
22	google	373	render	2013-02-27 13:29:41
23	salsa	433	render	2013-02-27 13:29:42
23	salsa	357	render	2013-02-27 13:29:42
23	salsa	219	render	2013-02-27 13:29:42
23	salsa	247	render	2013-02-27 13:29:42
23	salsa	648	render	2013-02-27 13:29:42
23	salsa	257	render	2013-02-27 13:29:42
23	salsa	373	render	2013-02-27 13:29:42
23	salsa	535	render	2013-02-27 13:29:42
23	salsa	506	render	2013-02-27 13:29:42
23	salsa	224	render	2013-02-27 13:29:42
24	web search	630	render	2013-02-27 13:29:44
24	web search	415	render	2013-02-27 13:29:44
24	web search	247	render	2013-02-27 13:29:44
24	web search	634	render	2013-02-27 13:29:44
24	web search	638	render	2013-02-27 13:29:44
24	web search	637	render	2013-02-27 13:29:44
24	web search	547	render	2013-02-27 13:29:44
24	web search	433	render	2013-02-27 13:29:44
24	web search	654	render	2013-02-27 13:29:44
24	web search	250	render	2013-02-27 13:29:44
25	bing	21	render	2013-02-27 13:31:03
25	bing	35	render	2013-02-27 13:31:03
25	bing	45	render	2013-02-27 13:31:03
25	bing	52	render	2013-02-27 13:31:03
25	bing	75	render	2013-02-27 13:31:03
25	bing	98	render	2013-02-27 13:31:03
25	bing	117	render	2013-02-27 13:31:03
25	bing	152	render	2013-02-27 13:31:03
25	bing	187	render	2013-02-27 13:31:03
25	bing	194	render	2013-02-27 13:31:03
26	data mining	202	render	2013-02-27 13:31:06
26	data mining	384	render	2013-02-27 13:31:06
26	data mining	152	render	2013-02-27 13:31:06
26	data mining	501	render	2013-02-27 13:31:06
26	data mining	32	render	2013-02-27 13:31:06
26	data mining	55	render	2013-02-27 13:31:06
26	data mining	92	render	2013-02-27 13:31:06
26	data mining	280	render	2013-02-27 13:31:06
26	data mining	323	render	2013-02-27 13:31:06
26	data mining	331	render	2013-02-27 13:31:06
27	google	1	render	2013-02-27 13:31:07
27	google	4	render	2013-02-27 13:31:07
27	google	5	render	2013-02-27 13:31:07
27	google	7	render	2013-02-27 13:31:07
27	google	8	render	2013-02-27 13:31:07
27	google	9	render	2013-02-27 13:31:07
27	google	12	render	2013-02-27 13:31:07
27	google	15	render	2013-02-27 13:31:07
27	google	16	render	2013-02-27 13:31:07
27	google	18	render	2013-02-27 13:31:07
28	salsa	433	render	2013-02-27 13:31:10
28	salsa	0	render	2013-02-27 13:31:10
28	salsa	1	render	2013-02-27 13:31:10
28	salsa	2	render	2013-02-27 13:31:10
28	salsa	3	render	2013-02-27 13:31:10
28	salsa	4	render	2013-02-27 13:31:10
28	salsa	5	render	2013-02-27 13:31:10
28	salsa	6	render	2013-02-27 13:31:10
28	salsa	7	render	2013-02-27 13:31:10
28	salsa	8	render	2013-02-27 13:31:10
29	web search	492	render	2013-02-27 13:31:12
29	web search	493	render	2013-02-27 13:31:12
29	web search	33	render	2013-02-27 13:31:12
29	web search	34	render	2013-02-27 13:31:12
29	web search	48	render	2013-02-27 13:31:12
29	web search	90	render	2013-02-27 13:31:13
29	web search	135	render	2013-02-27 13:31:13
29	web search	161	render	2013-02-27 13:31:13
29	web search	206	render	2013-02-27 13:31:13
29	web search	211	render	2013-02-27 13:31:13
30	bing	52	render	2013-02-27 13:31:14
30	bing	344	render	2013-02-27 13:31:14
30	bing	354	render	2013-02-27 13:31:14
30	bing	98	render	2013-02-27 13:31:14
30	bing	277	render	2013-02-27 13:31:14
30	bing	381	render	2013-02-27 13:31:14
30	bing	343	render	2013-02-27 13:31:14
30	bing	656	render	2013-02-27 13:31:14
30	bing	245	render	2013-02-27 13:31:14
30	bing	637	render	2013-02-27 13:31:14
31	data mining	138	render	2013-02-27 13:31:15
31	data mining	314	render	2013-02-27 13:31:15
31	data mining	424	render	2013-02-27 13:31:15
31	data mining	196	render	2013-02-27 13:31:15
31	data mining	152	render	2013-02-27 13:31:15
31	data mining	476	render	2013-02-27 13:31:15
31	data mining	501	render	2013-02-27 13:31:15
31	data mining	139	render	2013-02-27 13:31:15
31	data mining	128	render	2013-02-27 13:31:15
31	data mining	70	render	2013-02-27 13:31:15
32	google	249	render	2013-02-27 13:31:16
32	google	247	render	2013-02-27 13:31:16
32	google	250	render	2013-02-27 13:31:16
32	google	420	render	2013-02-27 13:31:16
32	google	248	render	2013-02-27 13:31:16
32	google	98	render	2013-02-27 13:31:16
32	google	326	render	2013-02-27 13:31:16
32	google	519	render	2013-02-27 13:31:16
32	google	619	render	2013-02-27 13:31:16
32	google	433	render	2013-02-27 13:31:16
33	salsa	433	render	2013-02-27 13:31:17
33	salsa	0	render	2013-02-27 13:31:17
33	salsa	1	render	2013-02-27 13:31:17
33	salsa	2	render	2013-02-27 13:31:17
33	salsa	3	render	2013-02-27 13:31:17
33	salsa	4	render	2013-02-27 13:31:17
33	salsa	5	render	2013-02-27 13:31:17
33	salsa	6	render	2013-02-27 13:31:17
33	salsa	7	render	2013-02-27 13:31:17
33	salsa	8	render	2013-02-27 13:31:17
34	web search	415	render	2013-02-27 13:31:19
34	web search	630	render	2013-02-27 13:31:19
34	web search	618	render	2013-02-27 13:31:19
34	web search	388	render	2013-02-27 13:31:19
34	web search	516	render	2013-02-27 13:31:19
34	web search	547	render	2013-02-27 13:31:19
34	web search	515	render	2013-02-27 13:31:19
34	web search	371	render	2013-02-27 13:31:19
34	web search	612	render	2013-02-27 13:31:19
34	web search	533	render	2013-02-27 13:31:19
35	bing	52	render	2013-02-27 13:31:19
35	bing	344	render	2013-02-27 13:31:19
35	bing	354	render	2013-02-27 13:31:19
35	bing	637	render	2013-02-27 13:31:19
35	bing	326	render	2013-02-27 13:31:19
35	bing	519	render	2013-02-27 13:31:19
35	bing	343	render	2013-02-27 13:31:19
35	bing	98	render	2013-02-27 13:31:19
35	bing	373	render	2013-02-27 13:31:19
35	bing	447	render	2013-02-27 13:31:19
36	data mining	152	render	2013-02-27 13:31:20
36	data mining	424	render	2013-02-27 13:31:20
36	data mining	37	render	2013-02-27 13:31:20
36	data mining	38	render	2013-02-27 13:31:20
36	data mining	39	render	2013-02-27 13:31:20
36	data mining	40	render	2013-02-27 13:31:20
36	data mining	196	render	2013-02-27 13:31:20
36	data mining	487	render	2013-02-27 13:31:20
36	data mining	153	render	2013-02-27 13:31:20
36	data mining	128	render	2013-02-27 13:31:20
37	google	247	render	2013-02-27 13:31:20
37	google	250	render	2013-02-27 13:31:20
37	google	249	render	2013-02-27 13:31:20
37	google	248	render	2013-02-27 13:31:20
37	google	433	render	2013-02-27 13:31:20
37	google	326	render	2013-02-27 13:31:20
37	google	519	render	2013-02-27 13:31:20
37	google	52	render	2013-02-27 13:31:20
37	google	344	render	2013-02-27 13:31:20
